Projeto,Escola/Site,Tipo,Modelo,Dispositivo,MAC,Status,Mbps
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📡 AP,NWA55AXE,AP Outdoor 14,F4:4D:5C:FC:12:3F,ONLINE,15.0
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:22:43:C0,OFFLINE,0.0
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:22:39:D4,ONLINE,15.0
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:22:3D:6C,OFFLINE,0.0
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:22:3D:90,ONLINE,15.0
SEDUC CLARO,43111564 - IEE PROFESSOR DIEHL,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:22:3E:5C,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:07:58,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:13:C8,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:07:40,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:13:9C,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:07:60,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:07:50,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📡 AP,NWA55AXE,AP Outdoor 01,14:36:0E:FB:D7:22,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📡 AP,NWA55AXE,AP Outdoor 07,14:36:0E:FB:D7:2E,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:74:12:68,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 15,BC:7E:C3:74:13:98,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:13:A0,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:B5:A5,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 14,BC:7E:C3:74:13:A4,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:07:38,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 17,BC:7E:C3:74:13:B0,OFFLINE,0.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 16,BC:7E:C3:74:12:AC,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:74:12:88,ONLINE,15.0
SEDUC CLARO,43162886 - EEEM URUGUAIANA,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:2A:51,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 15,BC:7E:C3:74:09:08,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 16,BC:7E:C3:74:09:28,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 17,BC:7E:C3:74:03:44,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:01:A4,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:00:84,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:01:94,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:01:3C,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:74:03:64,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:09:20,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:01:64,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📡 AP,NWA55AXE,AP Outdoor 18,14:36:0E:FB:D6:F8,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📡 AP,NWA55AXE,AP Outdoor 19,14:36:0E:FB:D6:FB,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:01:9C,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:01:84,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:01:7C,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:74:09:38,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:4D:D3,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:BF:5D,ONLINE,15.0
SEDUC CLARO,43150047 - EEEB PADRE BENJAMIM COPETTI,📦 Equipamento,WBE630S,AP 14,BC:7E:C3:74:03:5C,ONLINE,15.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:35:55,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📡 AP,NWA55AXE,AP Outdoor 11,6C:4F:89:FB:0E:D8,ONLINE,15.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP 4,FC:9F:2A:76:60:50,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C2:45,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP  2,FC:9F:2A:76:60:08,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP  3,FC:9F:2A:76:5F:F0,ONLINE,15.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP  7,FC:9F:2A:76:60:00,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP  9,FC:9F:2A:76:60:3C,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP 6,FC:9F:2A:76:5F:E0,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP  1,FC:9F:2A:76:60:78,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP 8,FC:9F:2A:76:60:10,OFFLINE,0.0
SEDUC CLARO,43045715 - EEEM VILA CRUZ DE MALTA,📦 Equipamento,WBE630S,AP 5,FC:9F:2A:76:60:1C,OFFLINE,0.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:3E:52:DE,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:5E:9C,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:75:F9,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:5F:1C,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:46:A8,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:46:A0,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:5F:4C,ONLINE,15.0
SEDUC CLARO,43071473 - EEEM SAO ROQUE,📡 AP,NWA55AXE,AP Outdoor 08,14:36:0E:FB:E2:47,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-05,BC:7E:C3:73:FE:9C,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-09,BC:7E:C3:73:FF:34,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-01,BC:7E:C3:73:FD:AC,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-06,BC:7E:C3:73:FE:30,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-02,BC:7E:C3:73:FE:A4,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,🔌 Switch,GS2220-28HP,Switch,70:49:A2:00:8C:8B,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-08,BC:7E:C3:73:FE:8C,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-04,BC:7E:C3:73:FD:98,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-12,BC:7E:C3:73:FE:CC,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-07,BC:7E:C3:73:FF:3C,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📡 AP,NWA55AXE,AP Outdoor 10,F4:4D:5C:FC:6E:22,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-11,BC:7E:C3:73:FE:BC,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C4:F5,ONLINE,15.0
SEDUC CLARO,43062695 - CE PROFESSOR JACOB MILTON BENNEMANN,📦 Equipamento,WBE630S,AP-03,BC:7E:C3:73:FE:94,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:74:17:50,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:17:88,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:74:17:58,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:74:17:4C,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,🔌 Switch,GS2220-28HP,Switch,70:49:A2:00:8F:01,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:74:16:F4,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:74:17:80,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:17:70,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📡 AP,NWA55AXE,AP Outdoor 12,F4:4D:5C:FC:6D:CE,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:17:78,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:C5:95,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:17:68,ONLINE,15.0
SEDUC CLARO,43012469 - IEE OSWALDO ARANHA,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:17:48,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-11,BC:7E:C3:74:0C:28,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,🛡️ Firewall,USG FLEX 100HP,firewall,70:49:A2:65:C5:55,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-07,BC:7E:C3:74:0B:E4,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-05,BC:7E:C3:74:04:FC,OFFLINE,0.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-10,BC:7E:C3:74:0C:10,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-01,BC:7E:C3:74:0C:D4,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-09,BC:7E:C3:74:06:14,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-08,BC:7E:C3:74:0C:5C,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📡 AP,NWA55AXE,AP Outdoor 02,14:36:0E:FB:D5:E4,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-03,BC:7E:C3:74:0C:78,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-04,BC:7E:C3:74:0B:FC,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,🔌 Switch,GS2220-28HP,switch,F4:4D:5C:9D:F9:0C,ONLINE,15.0
SEDUC CLARO,43129285 - CE PEDRO II,📦 Equipamento,WBE630S,AP-06,BC:7E:C3:74:0B:CC,ONLINE,15.0
SEDUC CLARO,43102700 - EEEM FRANCISCO ASSIS ROSA DE OLIVEIRA,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:5F:3C,ONLINE,15.0
SEDUC CLARO,43102700 - EEEM FRANCISCO ASSIS ROSA DE OLIVEIRA,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:5E:5C,ONLINE,15.0
SEDUC CLARO,43102700 - EEEM FRANCISCO ASSIS ROSA DE OLIVEIRA,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:5E:8C,ONLINE,15.0
SEDUC CLARO,43102700 - EEEM FRANCISCO ASSIS ROSA DE OLIVEIRA,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:5E:AC,ONLINE,15.0
SEDUC CLARO,43102700 - EEEM FRANCISCO ASSIS ROSA DE OLIVEIRA,📡 AP,NWA55AXE,AP Outdoor 06,6C:4F:89:FB:0F:3E,ONLINE,15.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📡 AP,NWA55AXE,AP Outdoor 21,F4:4D:5C:FC:6C:E4,ONLINE,15.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 14,BC:7E:C3:73:FD:C4,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 19,BC:7E:C3:73:FC:28,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📡 AP,NWA55AXE,AP Outdoor 20,F4:4D:5C:FC:6C:E7,ONLINE,15.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:53:91,ONLINE,15.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 10,BC:7E:C3:73:FD:B8,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 08,BC:7E:C3:73:FD:D8,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 17,BC:7E:C3:74:16:F8,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 03,BC:7E:C3:74:16:98,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:74:16:C0,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:65:BA:15,ONLINE,15.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 16,BC:7E:C3:74:17:00,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 04,BC:7E:C3:74:16:B0,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 11,BC:7E:C3:73:FD:CC,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 12,BC:7E:C3:73:FD:C0,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 15,BC:7E:C3:73:FD:D4,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 02,BC:7E:C3:74:16:A0,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 06,BC:7E:C3:73:FD:DC,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 13,BC:7E:C3:73:FD:BC,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 18,BC:7E:C3:74:16:D8,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 09,BC:7E:C3:74:0E:F4,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:73:FD:94,OFFLINE,0.0
SEDUC CLARO,43012299 - EEEM DEMETRIO RIBEIRO,📦 Equipamento,WBE630S,AP 05,BC:7E:C3:74:16:D0,OFFLINE,0.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:43:E0,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:4E:04,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:5E:88,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:67:59,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 01,FC:9F:2A:76:45:B4,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,🛡️ Firewall,USG FLEX 100HP,70:49:A2:65:B3:B5,70:49:A2:65:B3:B5,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:46:D0,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📡 AP,NWA55AXE,AP OUTDOOR 07,14:36:0E:FB:D6:9B,ONLINE,15.0
SEDUC CLARO,43069045 - EEEM FREI VELLOSO,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:40:C0,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP 4,FC:9F:2A:76:46:28,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP  07,FC:9F:2A:76:47:DC,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:6E:91,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP 5,FC:9F:2A:76:45:EC,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📡 AP,NWA55AXE,AP Outdoor 01,14:36:0E:FB:D6:98,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP 2,FC:9F:2A:76:45:E4,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP 3,FC:9F:2A:76:45:F4,ONLINE,15.0
SEDUC CLARO,43039715 - EEEM SANTO ANTONIO,📦 Equipamento,WBE630S,AP 6,FC:9F:2A:76:45:DC,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 12,FC:9F:2A:76:53:E4,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 14,FC:9F:2A:76:5E:14,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 15,FC:9F:2A:76:53:EC,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📡 AP,NWA55AXE,AP Outdoor 17,F4:4D:5C:FC:11:97,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:55:34,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📡 AP,NWA55AXE,AP Outdoor 16,F4:4D:5C:FC:11:8E,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:55:2C,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 13,FC:9F:2A:76:54:1C,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,🛡️ Firewall,USG FLEX 100HP,Firewall,70:49:A2:3E:4F:0E,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:55:14,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:55:44,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 01,BC:7E:C3:73:FA:68,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 07,FC:9F:2A:76:53:DC,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,🔌 Switch,GS2220-28HP,Switch,70:49:A2:06:3C:D5,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 08,FC:9F:2A:76:54:0C,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 11,FC:9F:2A:76:54:18,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 10,FC:9F:2A:76:54:20,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:54:10,ONLINE,15.0
SEDUC CLARO,43136230 - EEEM XV DE NOVEMBRO,📦 Equipamento,WBE630S,AP 09,FC:9F:2A:76:55:4C,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 05,FC:9F:2A:76:5D:B0,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 03,FC:9F:2A:76:52:D0,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📡 AP,NWA55AXE,AP Outdoor 08,14:36:0E:FB:E2:C8,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 04,FC:9F:2A:76:49:D0,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 02,FC:9F:2A:76:49:D8,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 06,FC:9F:2A:76:4D:68,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,🔌 Switch,GS2220-10HP,Switch,70:49:A2:00:6F:F9,ONLINE,15.0
SEDUC CLARO,43129072 - EEEM NOSSA SENHORA DO PERPETUO SOCORRO,📦 Equipamento,WBE630S,AP 07,BC:7E:C3:73:F9:38,ONLINE,15.0
